carla.bolick,11:44:01.70,Thu 07/12/2018 
Pamela.Wilder,11:46:12.65,Thu 07/12/2018 
Pamela.Wilder,11:46:33.34,Thu 07/12/2018 
Pamela.Wilder,11:46:54.94,Thu 07/12/2018 
Pamela.Wilder,11:47:13.61,Thu 07/12/2018 
Pamela.Wilder,11:47:32.85,Thu 07/12/2018 
Pamela.Wilder,11:47:49.63,Thu 07/12/2018 
Pamela.Wilder,11:49:57.28,Thu 07/12/2018 
stephen.lupton,12:24:46.47,Thu 07/12/2018 
patrick.harrison,12:32:06.84,Thu 07/12/2018 
patrick.harrison,12:38:46.87,Thu 07/12/2018 
patrick.harrison,12:38:54.43,Thu 07/12/2018 
patrick.harrison,12:39:02.09,Thu 07/12/2018 
patrick.harrison,12:39:09.74,Thu 07/12/2018 
patrick.harrison,12:39:15.51,Thu 07/12/2018 
patrick.harrison,12:39:20.81,Thu 07/12/2018 
patrick.harrison,12:39:26.40,Thu 07/12/2018 
patrick.harrison,12:42:15.05,Thu 07/12/2018 
patrick.harrison,12:42:30.69,Thu 07/12/2018 
patrick.harrison,12:42:35.27,Thu 07/12/2018 
patrick.harrison,12:42:40.48,Thu 07/12/2018 
patrick.harrison,12:42:47.53,Thu 07/12/2018 
patrick.harrison,12:42:52.94,Thu 07/12/2018 
patrick.harrison,12:42:57.67,Thu 07/12/2018 
patrick.harrison,12:43:03.12,Thu 07/12/2018 
patrick.harrison,12:43:08.59,Thu 07/12/2018 
patrick.harrison,12:49:06.16,Thu 07/12/2018 
patrick.harrison,12:50:37.81,Thu 07/12/2018 
patrick.harrison,12:51:30.42,Thu 07/12/2018 
patrick.harrison,12:51:38.80,Thu 07/12/2018 
patrick.harrison,12:51:41.30,Thu 07/12/2018 
patrick.harrison,12:51:48.34,Thu 07/12/2018 
patrick.harrison,12:54:03.41,Thu 07/12/2018 
patrick.harrison,12:54:09.76,Thu 07/12/2018 
patrick.harrison,12:54:32.92,Thu 07/12/2018 
patrick.harrison,12:54:41.12,Thu 07/12/2018 
patrick.harrison,12:54:50.74,Thu 07/12/2018 
patrick.harrison,12:56:06.06,Thu 07/12/2018 
patrick.harrison,12:56:21.47,Thu 07/12/2018 
patrick.harrison,12:56:35.88,Thu 07/12/2018 
antonio.bennett,13:35:12.02,Thu 07/12/2018 
corey.nixon,14:00:23.44,Thu 07/12/2018 
corey.nixon,14:03:14.02,Thu 07/12/2018 
corey.nixon,14:06:26.33,Thu 07/12/2018 
corey.nixon,14:09:45.22,Thu 07/12/2018 
corey.nixon,14:12:19.94,Thu 07/12/2018 
corey.nixon,14:16:06.98,Thu 07/12/2018 
carla.bolick,15:07:20.92,Thu 07/12/2018 
carla.bolick,15:11:14.18,Thu 07/12/2018 
carla.bolick,15:12:55.75,Thu 07/12/2018 
carla.bolick,15:17:04.17,Thu 07/12/2018 
carla.bolick,15:17:25.05,Thu 07/12/2018 
antonio.bennett,15:23:09.73,Thu 07/12/2018 
carla.bolick,15:27:30.21,Thu 07/12/2018 
carla.bolick,15:27:35.14,Thu 07/12/2018 
carla.bolick,15:30:36.25,Thu 07/12/2018 
carla.bolick,15:32:43.04,Thu 07/12/2018 
carla.bolick,15:34:51.93,Thu 07/12/2018 
carla.bolick,15:37:30.12,Thu 07/12/2018 
antonio.bennett,15:37:32.99,Thu 07/12/2018 
carla.bolick,15:37:40.93,Thu 07/12/2018 
antonio.bennett,15:38:03.72,Thu 07/12/2018 
antonio.bennett,15:46:15.53,Thu 07/12/2018 
antonio.bennett,15:51:16.08,Thu 07/12/2018 
antonio.bennett,15:52:47.57,Thu 07/12/2018 
antonio.bennett,15:53:56.32,Thu 07/12/2018 
